"GEOID","hhs_0k_10k","hhs_100k_125k","hhs_10k_15k","hhs_125k_150k","hhs_150k_200k","hhs_15k_20k","hhs_20k_25k","hhs_25k_30k","hhs_30k_35k","hhs_35k_40k","hhs_40k_45k","hhs_45k_50k","hhs_50k_60k","hhs_60k_75k","hhs_75k_100k","hhs_above_200k","hhs_total","hhs_below_eli","hhs_below_ami50","hhs_below_ami80","hhs_below_ami100","hhs_below_ami120","pct_below_eli","pct_below_ami50","pct_below_ami80","pct_below_ami100","pct_below_ami120"
"482012223001",59,39,37,0,19,26,0,25,24,7,89,8,29,58,132,0,552,125.75,175.41,308.06,368.864,449.4368,0.227807971014493,0.317771739130435,0.558079710144928,0.668231884057971,0.814197101449275
"482012223002",0,42,0,0,0,49,20,96,32,0,45,0,31,29,12,0,356,83.4,197,275.03,302.624,309.9488,0.234269662921348,0.553370786516854,0.772556179775281,0.850067415730337,0.870642696629213
"482012223003",0,0,32,15,10,16,7,0,32,10,29,21,28,0,16,0,216,55,93.3,175,175.832,185.5984,0.25462962962963,0.431944444444444,0.810185185185185,0.814037037037037,0.859251851851852
"482012224011",33,7,17,23,0,34,48,30,29,26,23,11,54,5,41,0,381,136.5,207.38,305.35,312.132,337.1584,0.358267716535433,0.544304461942257,0.801443569553806,0.819244094488189,0.884930183727034
"482012224012",10,0,87,28,5,44,44,75,18,45,31,21,72,31,4,5,520,196.25,306.35,449.17,478.208,480.6496,0.377403846153846,0.589134615384615,0.863788461538462,0.919630769230769,0.924326153846154
"482012224021",12,64,9,0,35,44,90,53,8,26,0,50,52,107,156,0,706,162.95,232.38,351.49,459.112,554.3344,0.230807365439093,0.32915014164306,0.4978611898017,0.650300283286119,0.785176203966006
"482012224022",0,0,14,0,0,38,15,0,8,27,21,16,0,27,0,0,166,67,92.01,140.89,166,166,0.403614457831325,0.554277108433735,0.848734939759036,1,1
"482012224023",32,16,31,12,9,115,60,60,41,77,33,0,36,11,83,0,616,247,387.51,485.77,500.316,550.9792,0.400974025974026,0.629074675324675,0.788587662337662,0.812201298701299,0.894446753246753
"482012225011",79,11,59,0,5,78,78,46,20,51,24,28,0,55,0,0,534,300.9,392.13,466.85,518,518,0.563483146067416,0.734325842696629,0.874250936329588,0.970037453183521,0.970037453183521
"482012225012",17,10,43,3,0,102,54,61,48,10,84,18,14,34,28,0,526,225.15,331.3,453.38,486.456,503.5472,0.428041825095057,0.629847908745247,0.861939163498099,0.924821292775665,0.957314068441065
"482012225021",19,0,0,0,18,43,35,10,25,21,0,7,21,52,0,0,251,98.5,145.23,184.64,233,233,0.392430278884462,0.578605577689243,0.735617529880478,0.928286852589641,0.928286852589641
"482012225022",34,24,55,25,0,17,74,81,46,60,23,38,65,89,107,7,745,192.15,344.8,499.23,587.564,652.8768,0.257919463087248,0.462818791946309,0.670107382550336,0.788676510067114,0.876344697986577
"482012225031",0,22,31,7,0,66,19,19,60,9,90,10,29,35,116,0,513,118.85,200.67,335.45,374.032,444.8384,0.231676413255361,0.391169590643275,0.653898635477583,0.729107212475633,0.867131384015595
"482012225032",75,0,122,0,0,137,53,87,90,28,0,0,85,41,0,0,718,400.05,581.64,679.87,718,718,0.557172701949861,0.81008356545961,0.946894150417827,1,1
"482012225033",36,0,85,4,18,99,64,8,43,57,33,0,45,30,50,0,572,285.2,370.91,472.1,502.6,533.12,0.498601398601399,0.648444055944056,0.82534965034965,0.878671328671329,0.932027972027972
"482012226001",147,8,215,0,0,81,161,139,99,92,91,18,123,94,45,0,1313,624.85,899.96,1172.58,1262.34,1289.808,0.475894897182026,0.685422696115765,0.893054074638233,0.961416603198781,0.982336633663366
"482012226002",68,0,57,0,0,80,133,82,17,79,30,9,53,28,42,0,678,350.3,486.77,609.96,638.184,663.8208,0.516666666666667,0.717949852507375,0.899646017699115,0.941274336283186,0.979086725663717
"482012227001",207,14,129,8,7,135,25,96,149,122,53,53,0,159,40,0,1197,510.4,817.86,980.13,1130.08,1154.496,0.42639933166249,0.683258145363409,0.818822055137845,0.944093567251462,0.964491228070176
"482012227002",354,16,117,0,0,105,92,19,19,8,60,12,42,34,59,0,937,670.85,711.04,830.38,865.068,901.0816,0.715955176093917,0.758847385272145,0.886211312700107,0.92323159018143,0.961666595517609
"482012228001",6,32,29,16,10,16,17,32,20,15,6,0,21,41,17,0,278,72.8,129.45,164.87,203.884,214.2608,0.261870503597122,0.465647482014388,0.593057553956835,0.733395683453237,0.770722302158273
"482012228002",47,12,52,19,0,18,46,61,48,42,55,49,27,22,29,3,530,172.15,298.46,446.54,468.508,486.2096,0.324811320754717,0.563132075471698,0.842528301886793,0.883977358490566,0.917376603773585
"482012229001",0,0,36,22,0,65,0,69,0,89,0,30,39,0,0,0,350,111.35,226.07,328,328,328,0.318142857142857,0.645914285714286,0.937142857142857,0.937142857142857,0.937142857142857
"482012229002",99,69,44,49,0,0,15,11,17,17,0,16,0,0,41,0,378,159.65,196.71,219,221.132,246.1584,0.422354497354497,0.520396825396825,0.579365079365079,0.585005291005291,0.651212698412698
"482012229003",56,9,0,0,0,109,129,35,15,32,53,22,107,94,151,0,812,299.25,364.16,564.58,659.852,752.0224,0.368534482758621,0.448472906403941,0.695295566502463,0.812625615763547,0.926135960591133
"482012229004",0,0,31,0,0,0,51,14,83,0,36,35,36,97,148,0,531,84.1,179,292.79,390.696,481.0352,0.158380414312618,0.337099811676083,0.551393596986817,0.735774011299435,0.905904331450094
"482012230011",114,44,112,14,4,88,42,43,53,21,23,32,79,59,73,0,801,362.45,465.23,611.13,669.796,714.3552,0.452496878901373,0.580811485642946,0.762958801498127,0.83619975031211,0.891829213483146
"482012230012",5,0,0,18,16,20,6,9,12,17,0,6,29,37,66,0,241,32.35,62.71,106.59,144.432,184.7184,0.134232365145228,0.260207468879668,0.442282157676349,0.599302904564315,0.766466390041494
"482012230021",77,0,71,7,11,0,0,71,63,52,8,0,76,7,44,0,487,158.65,314.76,418.49,427.288,454.1456,0.325770020533881,0.646324435318275,0.859322381930185,0.877388090349076,0.932537166324435
"482012230022",134,0,173,0,3,67,130,60,27,26,19,22,6,16,42,0,725,513,607.38,665.12,682.184,707.8208,0.707586206896552,0.837765517241379,0.917406896551724,0.940943448275862,0.976304551724138
"482012231001",39,46,31,6,20,5,74,40,102,14,14,19,27,102,66,4,609,155,299.82,372.14,470.432,510.7184,0.254515599343186,0.492315270935961,0.611067323481117,0.772466338259442,0.838618062397373
"482012301001",49,7,24,8,21,76,38,38,38,17,10,8,30,90,12,0,466,192.7,273.71,334.3,418.624,425.9488,0.413519313304721,0.587360515021459,0.717381974248927,0.898334763948498,0.91405321888412
"482012302001",38,0,68,14,0,75,0,43,0,16,1,10,7,7,36,0,315,187.45,234.08,258.49,266.872,288.8464,0.595079365079365,0.743111111111111,0.820603174603175,0.847212698412698,0.916972698412698
"482012302002",10,0,16,0,25,20,7,15,0,0,9,0,7,39,30,0,178,55.25,68,86.73,124.56,142.872,0.310393258426966,0.382022471910112,0.487247191011236,0.699775280898876,0.802651685393258
"482012302003",28,26,49,0,2,39,9,30,38,56,35,40,8,8,21,0,389,129.5,228.28,332.56,341.092,353.9104,0.332904884318766,0.586838046272494,0.854910025706941,0.876843187660668,0.909795372750643
"482012302004",76,0,49,0,25,19,90,18,56,80,17,27,42,34,6,5,544,236.7,358.4,476.38,508.312,511.9744,0.435110294117647,0.658823529411765,0.875698529411765,0.934397058823529,0.941129411764706
"482012302005",14,39,0,0,0,0,88,44,0,0,0,27,0,11,7,0,230,108.6,146,173.77,184.364,188.6368,0.472173913043478,0.634782608695652,0.755521739130435,0.801582608695652,0.82016
"482012303001",65,12,53,17,0,50,42,63,56,16,20,5,35,56,37,5,532,219.45,339.08,408.92,462.924,485.5088,0.4125,0.637368421052632,0.768646616541353,0.870157894736842,0.91261052631579
"482012303002",36,0,17,14,5,24,38,21,26,0,6,20,5,9,25,0,246,118.15,162,193.63,203.3,218.56,0.480284552845528,0.658536585365854,0.787113821138211,0.826422764227642,0.888455284552846
"482012304001",32,0,0,0,0,46,73,0,9,28,33,0,33,7,51,0,312,151,177.64,254.49,263.652,294.7824,0.483974358974359,0.569358974358974,0.815673076923077,0.845038461538462,0.944815384615385
"482012304002",58,12,70,0,0,26,142,83,34,0,76,10,27,22,20,0,580,308.45,413,527.54,549.04,561.248,0.531810344827586,0.712068965517241,0.909551724137931,0.946620689655172,0.967668965517241
"482012304003",39,0,13,0,10,16,22,0,5,47,88,15,8,47,54,0,364,90,124.61,256.29,302.808,335.7696,0.247252747252747,0.342335164835165,0.704093406593407,0.83189010989011,0.922443956043956
"482012305001",20,11,18,7,0,12,9,11,7,0,22,6,16,16,9,0,164,60.65,77,122.12,137.468,142.9616,0.369817073170732,0.469512195121951,0.744634146341463,0.838219512195122,0.871717073170732
"482012305002",62,36,0,6,0,67,37,39,8,33,0,19,0,89,36,0,432,171.85,233.79,271.23,355.872,377.8464,0.397800925925926,0.541180555555556,0.627847222222222,0.823777777777778,0.874644444444444
"482012305003",73,46,0,7,17,35,62,40,78,17,7,23,66,0,22,0,493,176,298.71,401,402.144,415.5728,0.356997971602434,0.605902636916836,0.813387423935091,0.815707910750507,0.842946855983773
"482012306001",37,6,11,0,0,71,45,11,45,0,0,4,26,29,14,0,299,165.65,220,252.03,279.728,288.2736,0.554013377926421,0.735785953177257,0.842909698996656,0.935545150501672,0.964125752508361
"482012306002",44,28,116,8,0,56,36,56,20,10,33,28,93,46,34,0,608,260.4,334.3,495.22,539.768,560.5216,0.42828947368421,0.549835526315789,0.814506578947368,0.887776315789474,0.92191052631579
"482012307001",14,10,0,0,0,29,41,0,11,6,18,0,20,40,23,0,212,84,98.78,141.8,180.196,194.2352,0.39622641509434,0.465943396226415,0.668867924528302,0.849981132075472,0.916203773584906
"482012307002",93,16,25,5,11,42,22,57,33,24,29,36,11,43,50,10,507,190.55,287.12,375.01,417.6,448.12,0.375838264299803,0.566311637080868,0.739664694280079,0.823668639053254,0.883865877712032
"482012307003",60,0,34,0,0,53,6,13,23,0,23,0,10,0,0,0,222,154.95,189,222,222,222,0.697972972972973,0.851351351351351,1,1,1
"482012308001",41,35,68,5,0,44,6,23,19,29,14,22,43,15,18,0,382,162.45,219.27,310.05,324.936,335.9232,0.425261780104712,0.574005235602094,0.811649214659686,0.85061780104712,0.879380104712042
"482012308002",55,16,52,0,20,38,52,12,48,24,20,21,21,36,39,0,454,198.8,272.12,345.52,381.028,404.8336,0.437885462555066,0.599383259911894,0.761057268722467,0.83926872246696,0.891703964757709
"482012309001",101,48,0,0,0,112,22,0,11,38,42,0,34,8,0,0,416,235,269.94,360.56,368,368,0.564903846153846,0.648894230769231,0.866730769230769,0.884615384615385,0.884615384615385
"482012309002",39,11,77,0,0,10,10,41,44,0,26,23,28,0,37,0,346,142.15,221,298,299.924,322.5088,0.410838150289017,0.638728323699422,0.861271676300578,0.866832369942196,0.932106358381503
"482012309003",13,0,54,0,0,13,12,34,0,15,9,20,54,22,20,0,266,97.1,135.45,225.54,247.04,259.248,0.365037593984962,0.509210526315789,0.847894736842105,0.928721804511278,0.974616541353383
"482012309004",173,10,0,0,0,85,78,0,7,0,35,0,25,24,12,22,471,336,343,404.68,427.624,434.9488,0.713375796178344,0.728237791932059,0.859193205944798,0.907906581740977,0.923458174097665
"482012310001",139,10,56,0,0,9,10,45,53,65,18,15,68,111,50,26,675,220.75,352.95,485.77,591.6,622.12,0.327037037037037,0.522888888888889,0.719659259259259,0.876444444444444,0.921659259259259
"482012310002",46,0,33,8,0,47,42,15,82,78,52,23,46,39,114,0,625,170.25,314.14,466.73,508.928,578.5136,0.2724,0.502624,0.746768,0.8142848,0.92562176
"482012311001",129,11,35,0,0,149,19,11,19,37,55,20,94,9,15,0,603,333.65,385.31,568.63,577.78,586.936,0.553316749585406,0.638988391376451,0.943001658374793,0.958175787728026,0.973359867330017
"482012311002",33,42,38,11,0,43,55,50,31,49,17,0,59,24,61,9,522,176.5,280.87,376.68,402.172,439.4064,0.338122605363985,0.538065134099617,0.721609195402299,0.770444444444444,0.841774712643678
"482012311003",33,10,65,8,11,12,0,7,0,26,0,32,49,66,15,0,334,111.05,133.38,228.62,290.78,299.936,0.33248502994012,0.399341317365269,0.684491017964072,0.870598802395209,0.898011976047904
"482012312001",45,0,22,0,0,95,117,149,114,17,41,13,18,195,108,0,934,301.35,552.71,644.65,831.616,897.5392,0.322644539614561,0.591766595289079,0.690203426124197,0.890381156316916,0.960962740899358
"482012312002",0,20,87,0,0,10,0,115,67,105,75,18,76,43,104,0,720,114.25,345.15,556.01,601.408,664.8896,0.158680555555556,0.479375,0.772236111111111,0.835288888888889,0.923457777777778
"482012312003",163,69,25,10,0,100,0,0,39,8,44,0,43,72,41,0,614,288,332.04,427.04,496.132,521.1584,0.469055374592834,0.540781758957655,0.695504885993485,0.808032573289902,0.848792182410424
"482012313001",84,0,6,12,10,0,18,32,56,61,42,0,121,14,68,0,524,112.8,234.43,420.98,437.536,479.0432,0.215267175572519,0.447385496183206,0.803396946564886,0.834992366412214,0.914204580152672
"482012313002",141,46,152,57,6,118,50,104,42,39,27,8,69,83,31,0,973,476.6,631.57,755.81,834.612,853.5344,0.489825282631038,0.649095580678315,0.776783144912641,0.85777183967112,0.877219321685509
"482012314001",145,47,47,21,0,58,28,94,36,54,82,65,85,78,126,0,966,292.1,442.02,699.46,778.552,855.4624,0.302380952380952,0.457577639751553,0.72407867494824,0.805954451345756,0.885571842650103
"482012315001",68,19,63,22,7,64,115,27,17,42,21,6,38,50,45,0,604,314.05,380.46,464.5,513.34,540.808,0.519950331125828,0.629900662251656,0.769039735099338,0.849900662251656,0.895377483443709
"482012315002",34,0,49,0,5,74,15,3,58,48,6,0,34,27,19,0,372,172.45,263.24,322.89,348.988,360.5856,0.463575268817204,0.707634408602151,0.867983870967742,0.938139784946237,0.969316129032258
"482012316001",22,21,65,0,0,44,14,6,0,24,39,39,24,48,91,0,437,145.9,166.12,280.36,329.732,385.2784,0.333867276887872,0.380137299771167,0.641556064073227,0.754535469107552,0.881643935926773
"482012316002",37,39,5,0,17,61,66,53,19,59,46,30,91,64,0,9,596,176.95,278.17,471.48,531,531,0.296895973154362,0.466728187919463,0.791073825503356,0.890939597315436,0.890939597315436
"482012317001",94,0,50,0,14,50,30,100,37,97,45,49,29,93,37,8,733,239,422.11,587.51,675.924,698.5088,0.326057298772169,0.575866302864939,0.801514324693042,0.922133697135061,0.952945156889495
"482012317002",14,0,22,7,0,22,0,40,33,7,25,0,69,8,0,0,247,64,135.41,232.56,240,240,0.259109311740891,0.548218623481781,0.941538461538462,0.97165991902834,0.97165991902834
"482012318001",18,23,20,13,2,15,12,13,18,42,0,35,61,0,42,7,321,66.95,122.46,234,236.184,261.8208,0.208566978193146,0.381495327102804,0.728971962616822,0.735775700934579,0.815641121495327
"482012318002",71,32,16,15,9,56,31,29,39,9,7,23,72,38,63,0,510,178.35,247.67,355.66,394.276,432.7312,0.349705882352941,0.485627450980392,0.697372549019608,0.773090196078431,0.848492549019608
"482012319001",24,0,28,0,0,120,0,79,0,0,73,87,0,17,100,0,528,183.85,251,412.19,433.2,494.24,0.348200757575758,0.475378787878788,0.780662878787879,0.820454545454545,0.936060606060606
"482012319002",15,54,24,0,0,36,28,35,138,5,55,0,46,69,159,0,664,108.25,279.15,386.83,459.268,556.3216,0.163027108433735,0.420406626506024,0.582575301204819,0.691668674698795,0.837833734939759
"482012319003",73,0,177,0,0,14,122,128,43,58,19,23,25,51,37,0,770,405.2,593.54,685.57,734.924,757.5088,0.526233766233766,0.770831168831169,0.890350649350649,0.954446753246753,0.983777662337662
"482012319004",25,0,0,20,0,61,0,61,0,42,0,0,109,0,0,0,318,95.15,173.46,298,298,298,0.299213836477987,0.545471698113208,0.937106918238994,0.937106918238994,0.937106918238994
"482012320001",9,22,4,52,34,20,9,75,15,35,33,16,35,45,98,7,509,53.25,154.05,254.15,301.096,360.9152,0.104616895874263,0.302652259332024,0.499312377210216,0.5915442043222,0.709067190569745
"482012320002",6,90,25,2,34,0,28,49,73,42,89,0,89,98,116,0,741,66.35,207.46,407.86,505.032,575.8384,0.0895411605937922,0.279973009446694,0.550418353576248,0.681554655870445,0.777109851551957
"482012321001",11,0,16,0,12,15,12,8,22,29,22,36,0,16,0,0,199,55.2,102.27,172.12,187,187,0.277386934673367,0.51391959798995,0.864924623115578,0.939698492462312,0.939698492462312
"482012321002",43,11,45,25,0,88,70,64,64,42,58,35,64,67,60,0,736,255.6,400.46,577.69,643.12,679.744,0.347282608695652,0.544103260869565,0.784904891304348,0.873804347826087,0.923565217391304
"482012322001",0,0,0,0,28,24,0,0,119,0,125,36,59,156,102,0,649,24,143,373.92,524.304,586.5648,0.036979969183359,0.220338983050847,0.576147919876733,0.807864406779661,0.903797842835131
"482012322002",29,0,21,0,17,0,7,0,0,0,51,0,0,0,0,0,125,57,57,108,108,108,0.456,0.456,0.864,0.864,0.864
"482012322003",85,503,12,120,420,131,89,191,68,161,154,47,300,493,385,866,4025,345.65,677.43,1272.51,1751.02,1986.024,0.0858757763975155,0.168305590062112,0.316151552795031,0.43503602484472,0.493422111801242
"482012322004",211,0,0,0,15,95,149,87,89,19,0,70,82,99,43,34,993,468.05,642.97,808.93,903.236,929.4832,0.47134944612286,0.647502517623364,0.814632426988922,0.909603222557905,0.936035448136959
"482012323011",39,107,51,0,11,46,62,0,43,34,110,144,123,344,214,16,1344,198,262.42,676.08,1007.128,1137.7536,0.147321428571429,0.195252976190476,0.503035714285714,0.74935119047619,0.846542857142857
"482012323012",216,119,55,30,0,131,53,162,39,111,99,46,146,102,13,0,1322,479.3,725.93,1065.14,1160.676,1168.6112,0.362556732223903,0.54911497730711,0.805703479576399,0.877969742813918,0.883972163388805
"482012323013",61,14,81,0,0,9,0,28,67,16,75,18,28,53,21,14,485,155.2,256.08,386.71,437.092,449.9104,0.32,0.528,0.797340206185567,0.901220618556701,0.92765030927835
"482012323021",0,28,57,123,13,43,13,66,0,23,45,99,68,122,71,16,787,122.9,193.49,422.54,539.692,583.0304,0.156162642947903,0.245857687420585,0.536899618805591,0.685758576874206,0.740826429479034
"482012323022",29,304,73,77,59,46,108,85,92,89,78,119,280,61,417,0,1917,268.75,489.07,1003.27,1081.684,1336.2208,0.14019300991132,0.255122587376108,0.523354199269692,0.56425873761085,0.697037454355764
"482012323023",0,0,0,15,57,0,11,0,27,52,37,13,0,25,0,0,237,11,70.76,141.75,165,165,0.0464135021097046,0.298565400843882,0.598101265822785,0.69620253164557,0.69620253164557
"482012324011",147,249,18,171,105,0,0,68,28,57,79,74,157,112,136,8,1409,175.2,296.91,635.84,747.072,830.0864,0.124343506032647,0.210723917672108,0.451270404542229,0.530214336408801,0.589131582682754
"482012324012",38,68,0,0,0,37,50,38,0,0,0,0,11,89,63,0,394,130.7,163,180.23,266.276,304.7312,0.331725888324873,0.413705583756345,0.45743654822335,0.675827411167513,0.773429441624365
"482012324013",26,47,25,0,0,18,0,10,13,0,0,0,67,31,0,34,271,70.5,92,161.17,190,190,0.260147601476015,0.339483394833948,0.594723247232472,0.701107011070111,0.701107011070111
"482012324014",45,27,0,0,0,28,0,6,34,25,25,26,120,30,32,0,398,73.9,128.75,311.1,340.664,360.1968,0.185678391959799,0.323492462311558,0.781658291457286,0.855939698492462,0.905017085427136
"482012324021",122,44,27,37,21,40,62,48,49,60,34,27,80,42,59,0,752,258.2,385.8,551.94,594.068,630.0816,0.343351063829787,0.513031914893617,0.733962765957447,0.789984042553191,0.837874468085106
"482012324022",21,88,41,0,0,14,17,20,0,26,0,43,112,77,123,0,582,96,129.38,299.39,377.396,452.4752,0.164948453608247,0.222302405498282,0.514415807560137,0.648446735395189,0.777448797250859
"482012324031",24,54,61,32,0,35,40,165,80,50,59,23,138,63,17,0,841,184.75,436.5,679.41,738.884,749.2608,0.219678953626635,0.519024970273484,0.807859690844233,0.878577883472057,0.890916527942925
"482012324032",40,64,18,24,27,0,0,48,18,93,26,38,119,85,118,0,718,65.2,182.59,405.95,491.136,563.1632,0.0908077994428969,0.254303621169916,0.565389972144847,0.684033426183844,0.784349860724234
"482012325001",78,63,22,12,3,77,32,51,38,71,71,21,59,150,69,11,828,216.65,342.73,530.5,673.588,715.7056,0.261654589371981,0.413925120772947,0.640700483091787,0.813512077294686,0.864378743961353
"482012326001",0,23,6,0,23,11,60,60,12,26,11,11,19,99,41,0,402,86,165.38,222.93,317.132,342.1584,0.213930348258706,0.411393034825871,0.55455223880597,0.788885572139304,0.851140298507463
"482012326002",31,44,28,18,6,23,4,11,32,34,0,15,98,102,85,0,531,87.65,150.42,283.14,382.42,434.304,0.165065913370998,0.283276836158192,0.533220338983051,0.720188323917137,0.817898305084746
"482012327011",74,19,18,0,0,75,54,16,77,88,56,110,149,232,56,0,1024,223.4,369.44,733.24,951.912,986.0944,0.2181640625,0.36078125,0.7160546875,0.9296015625,0.9629828125
"482012327012",0,44,0,0,0,26,62,0,0,0,0,0,38,19,12,0,201,88,88,127.33,145.624,152.9488,0.437810945273632,0.437810945273632,0.633482587064677,0.724497512437811,0.760939303482587
"482012327013",217,31,29,0,0,134,170,85,138,59,73,122,54,101,83,0,1296,562.75,810.17,1088.07,1186.316,1236.9792,0.434220679012346,0.625131172839506,0.839560185185185,0.915367283950617,0.954459259259259
"482012327021",168,24,43,0,11,192,108,70,35,173,56,92,133,41,29,0,1175,521.5,724.99,1072.87,1112.508,1130.2096,0.443829787234043,0.617012765957447,0.91308085106383,0.946815319148936,0.961880510638298
"482012327022",0,0,0,0,0,25,0,0,7,0,18,24,12,43,0,0,129,25,32,89.01,129,129,0.193798449612403,0.248062015503876,0.69,1,1
"482012327023",75,39,119,0,36,153,41,68,32,16,17,45,41,13,105,19,819,398.2,498.08,607.91,625.46,689.552,0.486202686202686,0.608156288156288,0.742258852258852,0.763687423687424,0.841943833943834
"482012328001",18,85,0,68,31,119,83,58,0,156,30,0,57,236,132,0,1073,228.7,376.28,537.52,763.864,844.4368,0.21314072693383,0.350680335507922,0.500950605778192,0.711895619757689,0.786986766076421
"482012328002",70,88,35,16,18,55,166,23,27,172,41,78,81,123,124,0,1117,329.45,484.36,756.61,877.448,953.1376,0.294941808415398,0.433625783348254,0.677358997314235,0.785539838854073,0.853301342882722
"482012329001",68,48,16,40,0,0,90,0,63,30,108,20,66,50,50,0,649,174,255.9,464.5,513.6,544.12,0.268104776579353,0.394298921417566,0.715716486902928,0.791371340523883,0.838397534668721
"482012329002",217,102,0,74,50,25,81,19,43,72,38,33,213,208,205,53,1433,325.85,430.36,755.56,959.66,1084.792,0.227390090718772,0.300321004884857,0.527257501744592,0.669685973482205,0.757007676203768
"482012329003",60,34,29,0,0,28,43,136,42,0,49,77,122,74,48,17,759,180.4,338,591.18,662.496,691.7952,0.23768115942029,0.44532279314888,0.778893280632411,0.872853754940711,0.911456126482213
"482012330011",14,38,0,51,48,0,0,33,6,24,0,38,0,10,96,41,399,18.95,68.12,115.7,129.992,188.5904,0.0474937343358396,0.170726817042607,0.289974937343358,0.325794486215539,0.472657644110276
"482012330012",88,7,54,21,0,145,132,55,101,0,97,93,127,38,56,0,1014,427.25,575,894.66,932.912,967.0944,0.421351084812623,0.567061143984221,0.882307692307692,0.920031558185404,0.95374201183432
